AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
212, SD709_08-09-2017_Serengeti.fasta, SD670_11-04-2017_Serengeti.fasta, 4.8232110000, 4.4122520000
213, RV3053_10-11-2012_Serengeti.fasta, RV3052_13-11-2012_Serengeti.fasta, 0.1461090000, 0.1543060000
214, RV2883_23-07-2011_Serengeti.fasta,   213, 0.3100380000, 1.4656870000
215, RV3084_22-08-2013_Serengeti.fasta, RV3113_06-05-2012_Serengeti.fasta, 1.6003480000, 0.3062540000
216, RV3049_04-10-2012_Serengeti.fasta,   215, 1.2993040000, 0.5804810000
217, RV3048_17-09-2012_Serengeti.fasta,   216, 1.3269410000, 0.0740850000
218,   214,   217, 0.3349170000, 0.4722330000
219, RV3137_21-07-2012_Serengeti.fasta, RV3051_13-10-2012_Serengeti.fasta, 0.8519300000, 1.0814380000
220,   219, RV3136_16-07-2012_Serengeti.fasta, 0.1847700000, 1.0230380000
221, RV3150_24-03-2012_Serengeti.fasta, RV3110_30-04-2012_Serengeti.fasta, 0.1687340000, 0.2698270000
222, RV3134_19-07-2012_Serengeti.fasta,   221, 0.7998490000, 0.3114430000
223,   220,   222, 0.3291460000, 0.5605320000
224, RV3067_25-02-2013_Serengeti.fasta, RV3115_11-05-2012_Serengeti.fasta, 0.8805630000, 0.0878010000
225,   224, RV3119_17-05-2012_Serengeti.fasta, 0.2712250000, 0.3754200000
226,   223,   225, 0.2846720000, 1.0975030000
227,   226, RV2894_15-08-2011_Serengeti.fasta, 0.5554480000, 1.2732320000
228, RV2893_01-08-2011_Serengeti.fasta, RV2873_20-06-2011_Serengeti.fasta, 0.2486420000, 0.1335730000
229,   228, RV2870_01-06-2011_Serengeti.fasta, 0.3878630000, 0.4693810000
230, RV2879_10-06-2011_Serengeti.fasta,   229, 0.5005420000, 0.0065030000
231,   230, RV2895_18-08-2011_Serengeti.fasta, 0.0881640000, 0.7777470000
232, RV2891_10-08-2011_Serengeti.fasta, RV2890_03-08-2011_Serengeti.fasta, 0.1416040000, 0.1224260000
233,   231,   232, 0.1571670000, 0.7713920000
234, RV3131_07-07-2012_Serengeti.fasta, RV3135_19-07-2012_Serengeti.fasta, 0.1053980000, 0.1381850000
235,   234, RV3064_02-01-2013_Serengeti.fasta, 0.4507890000, 1.0452660000
236,   235, RV3082_03-09-2013_Serengeti.fasta, 0.6946160000, 2.4083760000
237,   236, RV2858_21-02-2011_Serengeti.fasta, 0.8660900000, 0.7429590000
238,   233,   237, 0.4938190000, 0.1981020000
239,   227,   238, 0.3967770000, 0.2494960000
240,   218,   239, 1.0643320000, 0.1022920000
241, RV2878_03-07-2011_Serengeti.fasta, RV2885_24-07-2011_Serengeti.fasta, 0.1901190000, 0.2476530000
242, RV2887_25-07-2011_Serengeti.fasta,   241, 0.4807560000, 0.2303630000
243,   242, RV2889_04-08-2011_Serengeti.fasta, 0.4165730000, 0.9247260000
244,   243, RV2793_02-01-2011_Serengeti.fasta, 0.4138250000, 0.7522500000
245,   240,   244, 0.0957540000, 0.4993680000
246, RV2808_04-04-2010_Morogoro.fasta,   245, 0.8808740000, 0.3772020000
247, RV2867_22-05-2011_Serengeti.fasta, RV2906_09-09-2011_Serengeti.fasta, 0.5247370000, 0.8261070000
248,   247, RV3114_06-05-2012_Serengeti.fasta, 0.1709330000, 1.6536310000
249, RV2882_23-07-2011_Serengeti.fasta, RV2892_12-08-2011_Serengeti.fasta, 0.1261890000, 0.1809840000
250,   248,   249, 0.5690010000, 1.3083450000
251,   246,   250, 0.5585430000, 1.3062520000
252, RV3066_22-02-2013_Serengeti.fasta, RV3111_29-04-2012_Serengeti.fasta, 1.1081870000, 0.2908580000
253,   251,   252, 0.5256450000, 3.7445470000
254,   212,   253, 6.4962010000, 1.9242120000
255, RV2792_07-01-2011_Serengeti.fasta, RV3075_31-01-2013_Serengeti.fasta, 0.4624490000, 2.5282030000
256,   255, RV2799_29-01-2011_Serengeti.fasta, 0.6640650000, 1.1867890000
257, RV2794_12-01-2011_Serengeti.fasta, RV2789_22-10-2010_Serengeti.fasta, 1.2239430000, 0.9992850000
258, RV2810_23-04-2010_Morogoro.fasta, RV2896_19-08-2011_Serengeti.fasta, 0.1617310000, 1.4850190000
259,   257,   258, 0.8556800000, 1.1946050000
260,   256,   259, 2.4619380000, 1.5225280000
261,   254,   260, 1.6926670000, 2.7551320000
262,   211,   261, 1.4123950000, 1.5499570000
263, RV3128_16-06-2012_Serengeti.fasta,   262, 9.9094230000, 0.5760340000
264,   263, RV2501_14-02-2004_Serengeti.fasta, 0.8807340000, 2.4540920000
265, RV2500_23-11-2008_Serengeti.fasta, RV2491_02-08-2008_Serengeti.fasta, 0.6079480000, 0.2992040000
266,   265, RV2493_31-07-2008_Serengeti.fasta, 0.1831540000, 0.4768930000
267, RV2483_28-09-2008_Serengeti.fasta,   266, 0.8474260000, 0.2093310000
268, RV2490_07-08-2008_Serengeti.fasta, RV2489_17-01-2009_Serengeti.fasta, 0.1312590000, 0.5767340000
269,   267,   268, 0.4388760000, 1.0129670000
270,   269, RV2485_28-09-2008_Serengeti.fasta, 2.1165290000, 3.4028310000
271, RV3117_12-05-2012_Serengeti.fasta,   270, 9.1126990000, 2.0896490000
272,   264,   271, 2.3792670000, 3.9610970000
273, RV2773_26-10-2010_Kibaha.fasta,   272, 18.6072580000, 7.0776800000
274, RV2783_28-02-2011_Newala.fasta, RV2504_18-06-2003_Ngorongoro.fasta, 9.2868850000, 1.5882550000
275, RV2777_15-12-2010_Pemba.fasta,   274, 31.9546430000, 22.8732370000
276, RV2949_17-07-2009_Dodoma.fasta, RV2813_29-04-2010_Morogoro.fasta, 7.9546660000, 8.7382280000
277, PM023_12-05-2017_Pemba.fasta, RAB16031_15-09-2016_Pemba.fasta, 1.9092520000, 1.2552660000
278, RAB16028_04-10-2016_Pemba.fasta, RAB16025_21-09-2016_Pemba.fasta, 1.1010930000, 1.0655730000
279, RAB16029_05-10-2016_Pemba.fasta, RAB16026_16-09-2016_Pemba.fasta, 0.6103640000, 0.5584510000
280, RAB16024_21-09-2016_Pemba.fasta, RAB16027_07-10-2016_Pemba.fasta, 0.3667070000, 0.4104230000
281,   279,   280, 0.5530460000, 0.7584510000
282,   278,   281, 0.9517110000, 0.8921270000
283,   277,   282, 2.4098080000, 1.6641830000
284, RV2503_15-02-2009_Serengeti.fasta,   283, 3.1983810000, 7.1149370000
285, RV2784_28-02-2011_Nachingwea.fasta, RV2767_12-09-2009_Serengeti.fasta, 2.8768790000, 1.4138650000
286, RV2778_15-12-2010_Pemba.fasta,   285, 3.4519880000, 0.7805880000
287,   286, RV2934_15-06-2007_Dodoma.fasta, 3.0147930000, 2.9654110000
288, RV2772_02-08-2010_Kibaha.fasta, SD641_05-04-2017_Serengeti.fasta, 0.2964540000, 6.9704260000
289,   288, SUB7087_19-10-2001_Temeke.fasta, 9.7289210000, 1.2390730000
290, RV3116_07-05-2012_Serengeti.fasta, RV2862_11-05-2011_Serengeti.fasta, 2.7311010000, 1.7402700000
291,   289,   290, 1.0898480000, 10.1475550000
292,   287,   291, 5.9577710000, 0.9394660000
293,   284,   292, 9.2960900000, 1.9000570000
294,   293, RV2932_11-06-2007_Same.fasta, 3.0631880000, 13.8754680000
295,   276,   294, 11.0428970000, 3.0234660000
296,   295, RV2861_11-05-2011_Serengeti.fasta, 4.4856890000, 25.2996900000
297,   296, RV2811_24-04-2010_Morogoro.fasta, 3.5782660000, 27.8313810000
298,   275,   297, 3.1782100000, 6.6576360000
299,   273,   298, 22.7061080000, 6.3175010000
300, RV2816_28-09-2010_Kilombero.fasta, RV2815_27-09-2010_Kilombero.fasta, 0.1504500000, 0.1477100000
301,   300, RV2814_17-05-2010_Ulanga.fasta, 2.5319310000, 2.3152580000
302, RV2498_06-08-2008_Ulanga.fasta,   301, 2.7433940000, 2.2051110000
303,   302, RV2499_05-08-2008_Ulanga.fasta, 1.8649170000, 4.6055800000
304,   303, RV2817_26-11-2010_Pemba.fasta, 8.3637480000, 15.2778020000
305,   299,   304, 15.2288700000, 41.3493670000
